"id","input_address","match","match_type","out_address","lat","lon","tiger_line_id","tiger_line_side","state_fips","county_fips","tract_fips","block_fips"
451,"1 HILLCRESST CTR STE 312, SPRING VALLEY, NY, 10977","Match","Non_Exact","1 HILLCREST AVE, SPRING VALLEY, NY, 10977",41.130064959,-74.0381689829999,"124614221","R","36","087","011511","3004"
452,"1 HILLCREST CTR STE 312, SPRING VALLEY, NY, 10977","Match","Non_Exact","1 HILLCREST AVE, SPRING VALLEY, NY, 10977",41.130064959,-74.0381689829999,"124614221","R","36","087","011511","3004"
453,"1 HILLTOP ACRES DR, LAKEVILLE, MA, 2347","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,"1 HILLTOP CIRCLE, WHIPPANY, NJ, 7981","Match","Exact","1 HILLTOP CIR, WHIPPANY, NJ, 07981",40.808809055,-74.4321762929999,"60447069","L","34","027","042100","2022"
455,"1 HILLTOP RD, TIJERAS, NM, 87059","Match","Exact","1 HILLTOP RD, TIJERAS, NM, 87059",34.9913337150001,-106.268884101,"206747828","L","35","001","003807","2009"
456,"1 HOLCOMB HILL, GALLIPOLIS, OH, 45631","Match","Non_Exact","1 HOLCOMB HILL RD, GALLIPOLIS, OH, 45631",38.8064021700001,-82.2180831869999,"54945147","L","39","053","954000","4005"
457,"1 HOLLY SPRINGS CIR, PORT WENTWORTH, GA, 31407","Match","Exact","1 HOLLY SPRINGS CIR, PRT WENTWORTH, GA, 31407",32.1902054280001,-81.232545188,"650187659","R","13","051","010703","3013"
458,"1 HOMBOLT AVENUE, BURLINGTON, MA, 1803","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,"1 HONEY LOCUST TRL, MADISON, WI, 53717","Match","Exact","1 HONEY LOCUST TRL, MADISON, WI, 53717",43.0646557760001,-89.5058479909999,"49464891","R","55","025","000204","1006"
460,"1 HOOPER AVENUE, WEST ORANGE, NJ, 7052","Match","Exact","1 HOOPER AVE, WEST ORANGE, NJ, 07052",40.8025794320001,-74.264373017,"63460558","R","34","013","017400","3006"
461,"1 HORIZON COURT, ROCKWALL, TX, 75032","Match","Exact","1 HORIZON CT, ROCKWALL, TX, 75032",32.870233641,-96.446159417,"616746321","R","48","397","040507","1030"
462,"1 HORNET DRIVE, POPLARVILLE, MS, 39470","Match","Exact","1 HORNET DR, POPLARVILLE, MS, 39470",30.833419113,-89.52710989,"111490296","L","28","109","950300","1029"
463,"1 HORNET LANE, COAL GROVE, OH, 45638","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,"1 HOUSTON STREET, MOBILE, AL, 36606","Match","Exact","1 HOUSTON ST, MOBILE, AL, 36606",30.68645357,-88.080814134,"61861201","L","01","097","000902","2005"
465,"1 HOVEY ROAD, LONDONDERRY, NH, 3053","Match","Exact","1 HOVEY RD, LONDONDERRY, NH, 03053",42.8806204530001,-71.348034446,"636292467","R","33","015","003701","2010"
466,"1 HOWARD DRIVE, MUTTONTOWN, NY, 11791","Match","Non_Exact","1 HOWARD DR, SYOSSET, NY, 11791",40.8151303170001,-73.531311006,"147826035","L","36","059","517701","2033"
467,"1 HUCKLEBERRY CT, BELLINGHAM, WA, 98229","Match","Exact","1 HUCKLEBERRY CT, BELLINGHAM, WA, 98229",48.721146946,-122.351747043,"635826922","L","53","073","000809","2010"
468,"1 HUNT VALLEY DRIVE, LITHONIA, GA, 30058","Match","Exact","1 HUNT VALLEY DR, LITHONIA, GA, 30058",33.7502750080001,-84.150128084,"23388767","R","13","089","023329","2006"
469,"1 HUNTINGTON QUADRANGLE STE 4S03, MELVILLE, NY, 11747","Match","Exact","1 HUNTINGTON QUADRANGLE, MELVILLE, NY, 11747",40.7743927080001,-73.421057951,"114231892","L","36","103","112215","1005"
470,"1 HUNTINGTON QUADRANGLE SUITE 4C10, MELVILLE, NY, 11747","Match","Exact","1 HUNTINGTON QUADRANGLE, MELVILLE, NY, 11747",40.7743927080001,-73.421057951,"114231892","L","36","103","112215","1005"
471,"1 HWY 114 S, SCOTTS HILL, TN, 38374","Match","Exact","1 HWY 114 S, SCOTTS HILL, TN, 38374",35.514644063,-88.2443351539999,"21231741","L","47","077","975500","2091"
472,"1 INDEPENDENCE HILL, FARMINGVILLE, NY, 11738","Match","Exact","1 INDEPENDENCE HILL, FARMINGVILLE, NY, 11738",40.8443705080001,-73.014128119,"643082572","R","36","103","158715","2012"
473,"1 INDIAN AVE ATT CHRISTINE CULLIGAN, VENICE, FL, 34285","Match","Exact","1 INDIAN AVE, VENICE, FL, 34285",27.0938458570001,-82.4402757139999,"16360673","L","12","115","002404","2001"
474,"1 INDIAN AVENUE, VENICE, FL, 34285","Match","Exact","1 INDIAN AVE, VENICE, FL, 34285",27.0938458570001,-82.4402757139999,"16360673","L","12","115","002404","2001"
475,"1 INDIAN RD, RIVERSIDE, RI, 2915","Match","Exact","1 INDIAN RD, RIVERSIDE, RI, 02915",41.7760005980001,-71.3580137719999,"651690441","R","44","007","010502","4016"
476,"1 INDIANA SQUARE SUITE 2050, INDIANAPOLIS, IN, 46204","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,"1 INDUSTRIAL DRIVE, WINDHAM, NH, 3087","Match","Exact","1 INDUSTRIAL DR, WINDHAM, NH, 03087",42.8110343490001,-71.2531678989999,"113712254","R","33","015","106101","1015"
478,"1 INDUSTRIAL WAY W BLD E STE H, EATONTOWN, NJ, 7724","Match","Exact","1 INDUSTRIAL WAY W, EATONTOWN, NJ, 07724",40.2762282300001,-74.0461440139999,"90529947","R","34","025","805100","2022"
479,"1 INNOVATION WAY-SUITE 300, NEWARK, DE, 19711","Match","Non_Exact","1 INNOVATION WAY, NEWARK, DE, 19711",39.6791105250001,-75.732316079,"617263796","L","10","003","014502","1017"
480,"1 INNOVATION WAY, NEW CASTLE, DE, 19720","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,"1 INTERNATIONAL BLVD STE 400 NO 75, MAHWAH, NJ, 7495","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,"1 IOWA STREET, WORCESTER, MA, 1602","Match","Exact","1 IOWA ST, WORCESTER, MA, 01602",42.2771581650001,-71.8377517549999,"40007517","L","25","027","730901","3000"
483,"1 IRON BOLT CT, CATONSVILLE, MD, 21228","Match","Exact","1 IRON BOLT CT, CATONSVILLE, MD, 21228",39.301905828,-76.765866363,"191482866","L","24","005","401504","3001"
484,"1 IROQUOIS DRIVE, SARATOGA SPRINGS, NY, 12866","Match","Exact","1 IROQUOIS DR, SARATOGA SPGS, NY, 12866",43.084502822,-73.7631571049999,"18765372","R","36","091","061102","4008"
485,"1 IRVING STREET, ALBANY, NY, 12202","Match","Exact","1 IRVING ST, ALBANY, NY, 12202",42.6488536960001,-73.7648857729999,"18310201","R","36","001","002200","2001"
486,"1 IRWIN AVE, HERMINIE, PA, 15637","Match","Exact","1 IRWIN AVE, HERMINIE, PA, 15637",40.25939176,-79.7134178429999,"52968130","L","42","129","805000","1050"
487,"1 ISLA BAHIA DRIVE, FORT LAUDERDALE, FL, 33316","Match","Exact","1 ISLA BAHIA DR, FORT LAUDERDALE, FL, 33316",26.1099558060001,-80.1172961359999,"114730992","L","12","011","042200","1012"
488,"1 IVY CIR, CLINTON, IL, 61727","Match","Exact","1 IVY CIR, CLINTON, IL, 61727",40.1420397480001,-88.968692994,"20509202","L","17","039","971700","3047"
489,"1 IVY CREST LANE, ROCKAWAY, NJ, 7866","Match","Exact","1 IVY CREST LN, ROCKAWAY, NJ, 07866",40.9270666520001,-74.47006628,"60470561","L","34","027","041300","3001"
490,"1 IVY CREST LN, ROCKAWAY, NJ, 7866","Match","Exact","1 IVY CREST LN, ROCKAWAY, NJ, 07866",40.9270666520001,-74.47006628,"60470561","L","34","027","041300","3001"
491,"1 JACK FROST MOUNTAIN ROAD, BLAKESLEE, PA, 18610","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"1 JACKSON LN, GLEN COVE, NY, 11542","Match","Exact","1 JACKSON LN, GLEN COVE, NY, 11542",40.8762951320001,-73.6431042299999,"147840124","L","36","059","517000","3001"
493,"1 JADE DRIVE, KEY WEST, FL, 33040","Match","Exact","1 JADE DR, KEY WEST, FL, 33040",24.5994837170001,-81.651654964,"639075069","R","12","087","971700","1008"
494,"1 JEAN WALLING CIVIC CENTER DRIVE, EAST BRUNSWICK, NJ, 8816","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,"1 JEFFERSON LANDING CIRCLE, PORT JEFFERSON, NY, 11777","Match","Exact","1 JEFFERSON LANDING CIR, PORT JEFFERSON, NY, 11777",40.946811461,-73.044818982,"114047920","R","36","103","158207","4000"
496,"1 JERVIS ROAD, YONKERS, NY, 10705","Match","Exact","1 JERVIS RD, YONKERS, NY, 10705",40.9124245740001,-73.881639061,"139745030","L","36","119","001403","1000"
497,"1 JESSICA CT, WICHITA FALLS, TX, 76310","Match","Exact","1 JESSICA CT, WICHITA FALLS, TX, 76310",33.855922417,-98.59120425,"627726313","L","48","485","012302","1001"
498,"1 JH WADE DRIVE, BOONSBORO, MD, 21713","Match","Exact","1 JH WADE DR, BOONSBORO, MD, 21713",39.514487504,-77.650130045,"637318669","L","24","043","011400","2000"
499,"1 JODI COURT, GLEN COVE, NY, 11542","Match","Exact","1 JODI CT, GLEN COVE, NY, 11542",40.8766886780001,-73.641101405,"147686356","R","36","059","517000","1008"
500,"1 JOHN J BRADY DRIVE, FRAMINGHAM, MA, 1702","Match","Exact","1 JOHN J BRADY DR, FRAMINGHAM, MA, 01702",42.2914089120001,-71.412103046,"86913700","R","25","017","383501","2006"
