"id","input_address","match","match_type","out_address","lat","lon","tiger_line_id","tiger_line_side","state_fips","county_fips","tract_fips","block_fips"
443,"100 BROADWAY UNIT 110, LYNBROOK, NY, 11563","Match","Exact","100 BROADWAY, LYNBROOK, NY, 11563",40.653978652,-73.6766114489999,"147670990","L","36","059","411901","2004"
444,"100 BROOKLET WAY, BROOKS, GA, 30205","Match","Exact","100 BROOKLET WAY, BROOKS, GA, 30205",33.2779528740001,-84.461817867,"75936748","L","13","113","140502","1018"
445,"100 BROOKLINE STREET, LYNN, MA, 1902","Match","Exact","100 BROOKLINE ST, LYNN, MA, 01902",42.4705157990001,-70.931026849,"86646233","L","25","009","206500","1008"
446,"100 BROOKSIDE AVE, ALLENDALE, NJ, 7401","Match","Exact","100 BROOKSIDE AVE, ALLENDALE, NJ, 07401",41.0289846850001,-74.1358881799999,"64403381","L","34","003","001002","2002"
447,"100 BROWNS CREEK ROAD, GUNTERSVILLE, AL, 35976","Match","Exact","100 BROWNS CREEK RD, GUNTERSVILLE, AL, 35976",34.3633081880001,-86.345837145,"99242429","R","01","095","030302","3033"
448,"100 BRUNSWICK AVENUE, SAINT SIMONS ISLAND, GA, 31522","Match","Exact","100 BRUNSWICK AVE, ST SIMONS ISLAND, GA, 31522",31.159777693,-81.388069119,"9151237","L","13","127","000201","1034"
449,"100 BRYAN CHALK LANE, KNIGHTDALE, NC, 27545","Match","Exact","100 BRYAN CHALK LN, KNIGHTDALE, NC, 27545",35.80806253,-78.472870894,"618724800","L","37","183","054112","2004"
450,"100 BUCKINGHAM PLACE, BRANDON, MS, 39047","Match","Exact","100 BUCKINGHAM PL, BRANDON, MS, 39047",32.4214813780001,-89.965855728,"116921136","R","28","121","020210","1004"
451,"100 BULL STREET SUITE 200, SAVANNAH, GA, 31401","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,"100 BULLDOG DRIVE, MANDEVILLE, LA, 70471","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,"100 BULLDOG DRIVE, SMYRNA, TN, 37167","Match","Exact","100 BULLDOG DR, SMYRNA, TN, 37167",35.9585144660001,-86.505458285,"606767903","L","47","149","040303","1019"
454,"100 BULLOCK LN, MOSCOW, OH, 45153","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,"100 BURBON STREET NUM 224, NEW ORLEANS, LA, 70116","Match","Non_Exact","100 BOURBON ST, NEW ORLEANS, LA, 70112",29.9539381160001,-90.069800035,"191710846","R","22","071","013400","3015"
456,"100 BUSHMASTER BEND, BASTROP, TX, 78602","Match","Exact","100 BUSHMASTER BEND, BASTROP, TX, 78602",30.1048502310001,-97.355203806,"647723463","L","48","021","950302","1019"
457,"100 C DEL MUELLE  APT 1803, SAN JUAN, PR, 901","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"100 CALYPSO DRIVE, BELLEVILLE, IL, 62221","Match","Exact","100 CALYPSO DR, BELLEVILLE, IL, 62221",38.5310714140001,-89.9388295219999,"107928809","R","17","163","503334","4002"
459,"100 CAMAC RD, FAEYTTE, MS, 39069","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,"100 CAMP ALLEGHENY DRIVE, STOYSTOWN, PA, 15563","Match","Exact","100 CAMP ALLEGHENY DR, STOYSTOWN, PA, 15563",40.0721901530001,-78.868365207,"605668241","R","42","111","021200","1004"
461,"100 CAMPUS DR SWOSU PHARMACY, WEATHERFORD, OK, 73096","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,"100 CAMPUS DR, WEATHERFORD, OK, 73096","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,"100 CAMPUS TOWN CIRCLE SUITE 103, EWING, NJ, 8638","Match","Exact","100 CAMPUS TOWN CIR, EWING, NJ, 08638",40.2689063170001,-74.7832245819999,"643034216","L","34","021","003703","4007"
464,"100 CANE BRAKE DR, COLUMBIA, SC, 29223","Match","Exact","100 CANE BRAKE DR, COLUMBIA, SC, 29223",34.1313872100001,-80.908809377,"636784322","L","45","079","011419","1000"
465,"100 CANYON LANE, IRVING, TX, 75063","Match","Exact","100 CANYON LN, IRVING, TX, 75063",32.9358875770001,-96.951016768,"102887758","R","48","113","014141","1002"
466,"100 CAPITAL AVE, FRANKFORT, KY, 40601","Match","Non_Exact","100 CAPITOL AVE, FRANKFORT, KY, 40601",38.1954804920001,-84.8742897449999,"97047192","L","21","073","070500","2005"
467,"100 CARDINAL DR, CANFIELD, OH, 44406","Match","Exact","100 CARDINAL DR, CANFIELD, OH, 44406",41.0282269910001,-80.771930837,"64615717","L","39","099","812200","1020"
468,"100 CARDINAL DRIVE, CANFIELD, OH, 44406","Match","Exact","100 CARDINAL DR, CANFIELD, OH, 44406",41.0282269910001,-80.771930837,"64615717","L","39","099","812200","1020"
469,"100 CARILLON MARKET ST SUITE 100, PANAMA CITY BEACH, FL, 32413","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"100 CARLETON AVENUE SUITE 7, CENTRAL ISLIP, NY, 11704","Match","Non_Exact","100 CARLETON AVE, CENTRAL ISLIP, NY, 11722",40.785137761,-73.200713456,"113989799","L","36","103","146203","1006"
471,"100 CARLOS DR, HUNTERSVILLE, NC, 28078","Match","Exact","100 CARLOS DR, HUNTERSVILLE, NC, 28078",35.4230639580001,-80.8457765369999,"70522506","L","37","119","006309","1009"
472,"100 CARLSON CIRCLE, SAN MARCOS, TX, 78666","Match","Exact","100 CARLSON CIR, SAN MARCOS, TX, 78666",29.9107384230001,-97.899713929,"63826471","L","48","209","010309","2029"
473,"100 CARPENTER  BLVD       DOOR 21B, CARPENTERSVILLE, IL, 60110","Match","Exact","100 CARPENTER BLVD, CARPENTERSVILLE, IL, 60110",42.1066863930001,-88.2817992189999,"119500445","R","17","089","850302","1012"
474,"100 CARR 115 POB 433, RINCON, PR, 677","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,"100 CARR 115 UNIT 1432, RINCON, PR, 677","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,"100 CARR 115 UNIT 1798, RINCON, PR, 677","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,"100 CARRADALE CT, ROSEVILLE, CA, 95661","Match","Exact","100 CARRADALE CT, ROSEVILLE, CA, 95661",38.7686077230001,-121.226636073,"608082563","R","06","061","022400","2018"
478,"100 CARRAWAY DRIVE, BEAUFORT, NC, 28516","Match","Exact","100 CARRAWAY DR, BEAUFORT, NC, 28516",34.72867983,-76.6453409219999,"33869280","R","37","031","970301","3044"
479,"100 CARRIAGE PARK COURT, OXFORD, GA, 30054","Match","Exact","100 CARRIAGE PARK CT, OXFORD, GA, 30054",33.662168793,-83.9223540419999,"23626275","R","13","217","100102","3010"
480,"100 CARRY BAY LN, NORTH HERO, VT, 5474","Match","Exact","100 CARRY BAY LN, NORTH HERO, VT, 05474",44.851063529,-73.280042511,"136606580","R","50","013","020100","3014"
481,"100 CASCADE KY, BELLEVUE, WA, 98006","Match","Exact","100 CASCADE KEY, BELLEVUE, WA, 98006",47.57089202,-122.192514988,"186607913","R","53","033","023902","2028"
482,"100 CASS ST, GRISWOLD, IA, 51535","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,"100 CASTLEBERRY CT  SUITE 447, MILFORD, OH, 45150","Match","Exact","100 CASTLEBERRY CT, MILFORD, OH, 45150",39.183486536,-84.270810169,"118464858","R","39","025","040401","3004"
484,"100 CEDARHURST ROAD, LAWRENCEVILLE, GA, 30045","Match","Exact","100 CEDARHURST RD, LAWRENCEVILLE, GA, 30045",33.946506798,-83.953519968,"627527709","R","13","135","050586","4000"
485,"100 CENTER AVE, OAKLEY, KS, 67748","Match","Exact","100 CENTER AVE, OAKLEY, KS, 67748",39.1252695920001,-100.853759042,"146627768","R","20","109","954600","3101"
486,"100 CENTER STREET, HANNIBAL, MO, 63401","Match","Exact","100 CENTER ST, HANNIBAL, MO, 63401",39.7110171960001,-91.355152993,"35336432","R","29","127","960800","1002"
487,"100 CENTRAL AVE, HILLSDALE, NJ, 7642","Match","Exact","100 CENTRAL AVE, HILLSDALE, NJ, 07642",41.006350701,-74.039909966,"64368268","R","34","003","026200","5037"
488,"100 CENTRAL TEXAS EXPWY STE 307, HARKER HEIGHTS, TX, 76548","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,"100 CESTRIAN SQUARE P O BOX 484, CHESTER, SC, 29706","Match","Non_Exact","100 CESTRAIN SQ, CHESTER, SC, 29706",34.702588598,-81.210516572,"604949146","L","45","023","020200","4016"
490,"100 CHARDONAY CIR, BROUSSARD, LA, 70518","Match","Non_Exact","100 CHARDONNAY CIR, BROUSSARD, LA, 70518",30.1631966940001,-91.96041523,"85629541","R","22","055","001425","4005"
491,"100 CHEROKEE BLVD - SUITE 121, CHATTANOOGA, TN, 37405","Match","Exact","100 CHEROKEE BLVD, CHATTANOOGA, TN, 37405",35.0635859980001,-85.3103333399999,"59303769","L","47","065","000800","1042"
492,"100 CHESAPEAKE WAY, CHAPEL HILL, NC, 27516","Match","Exact","100 CHESAPEAKE WAY, CHAPEL HILL, NC, 27516",35.95127899,-79.0742026619999,"72389839","L","37","135","010706","3002"
493,"100 CHESTERFIELD BUSN  PKY 2ND FL, ST LOUIS, MO, 63005","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,"100 CHRISTIE HEIGHTS, LEONIA, NJ, 7605","Match","Exact","100 CHRISTIE HTS, LEONIA, NJ, 07605",40.8701261790001,-73.989086749,"641230677","R","34","003","028001","1009"
495,"100 CHUCKWAGON TRIAL, WILLOW PARK, TX, 76087","Match","Non_Exact","100 CHUCKWAGON TRL, WILLOW PARK, TX, 76087",32.736638876,-97.6382347639999,"103581357","R","48","367","140714","1029"
496,"100 CHURCH STREET RM 800, NEW YORK, NY, 10007","Match","Exact","100 CHURCH ST, NEW YORK, NY, 10007",40.7127732100001,-74.009639309,"59660362","L","36","061","002100","2003"
497,"100 CHURCH STREET SUITE 400, HUNTSVILLE, AL, 35801","Match","Non_Exact","100 CHURCH ST SW, HUNTSVILLE, AL, 35801",34.7297475030001,-86.588264483,"58211387","R","01","089","003100","1049"
498,"100 CHURCH STREET SUITE 700, HUNTSVILLE, AL, 35801","Match","Non_Exact","100 CHURCH ST SW, HUNTSVILLE, AL, 35801",34.7297475030001,-86.588264483,"58211387","R","01","089","003100","1049"
499,"100 CHURCH STREET, FAYETTEVILLE, WV, 25840","Match","Exact","100 CHURCH ST, FAYETTEVILLE, WV, 25840",38.053514765,-81.103011403,"75096786","L","54","019","020101","2040"
500,"100 CHURCH STREET, KISSIMMEE, FL, 34741","Match","Exact","100 CHURCH ST, KISSIMMEE, FL, 34741",28.2941744080001,-81.407158341,"176657586","R","12","097","041600","4029"
